Data/Folder/File, TRUE label, CLASSIFIED label
('data/071/000', 'spam') spam
('data/118/296', 'spam') spam
('data/118/297', 'ham') ham
('data/118/298', 'ham') spam
('data/118/299', 'ham') ham
('data/119/000', 'spam') spam
('data/119/001', 'ham') ham
('data/119/002', 'ham') ham
('data/119/003', 'ham') ham
('data/119/004', 'spam') spam
('data/119/005', 'spam') spam
('data/119/006', 'spam') spam
('data/119/007', 'spam') spam
('data/119/008', 'spam') spam
('data/119/009', 'spam') ham
('data/119/010', 'spam') spam
('data/119/011', 'spam') spam
('data/119/012', 'ham') ham
('data/119/013', 'spam') spam
('data/119/014', 'spam') spam
('data/119/015', 'spam') spam
('data/119/016', 'spam') spam
('data/119/017', 'spam') spam
('data/119/018', 'spam') spam
('data/119/019', 'spam') spam
('data/119/020', 'spam') spam
('data/119/021', 'spam') spam
('data/119/022', 'spam') spam
('data/119/023', 'ham') ham
('data/119/024', 'ham') ham
('data/119/025', 'ham') spam
('data/119/026', 'spam') ham
('data/119/027', 'spam') ham
('data/119/028', 'spam') spam
('data/119/029', 'spam') spam
('data/119/030', 'spam') spam
('data/119/031', 'spam') spam
('data/119/032', 'spam') ham
('data/119/033', 'spam') ham
('data/119/034', 'spam') spam
('data/119/035', 'spam') spam
('data/119/036', 'spam') spam
('data/119/037', 'spam') spam
('data/119/038', 'spam') spam
('data/119/039', 'spam') spam
('data/119/040', 'spam') spam
('data/119/041', 'spam') spam
('data/119/042', 'spam') spam
('data/119/043', 'spam') spam
('data/119/044', 'spam') spam
('data/119/045', 'spam') spam
('data/119/046', 'spam') spam
('data/119/047', 'spam') spam
('data/119/048', 'spam') spam
('data/119/049', 'spam') spam
('data/119/050', 'spam') ham
('data/119/051', 'spam') spam
('data/119/052', 'spam') spam
('data/119/053', 'spam') spam
('data/119/054', 'spam') spam
('data/119/055', 'spam') spam
('data/119/056', 'spam') spam
('data/119/057', 'spam') spam
('data/119/058', 'spam') spam
('data/119/059', 'spam') spam
('data/119/060', 'spam') spam
('data/119/061', 'spam') spam
('data/119/062', 'spam') spam
('data/119/063', 'spam') spam
('data/119/064', 'spam') ham
('data/119/065', 'spam') spam
('data/119/066', 'spam') spam
('data/119/067', 'spam') spam
('data/119/068', 'spam') spam
('data/119/069', 'spam') spam
('data/119/070', 'spam') spam
('data/119/071', 'spam') spam
('data/119/072', 'spam') spam
('data/119/073', 'spam') spam
('data/119/074', 'spam') spam
('data/119/075', 'spam') ham
('data/119/076', 'spam') spam
('data/119/077', 'ham') spam
('data/119/078', 'spam') spam
('data/119/079', 'ham') ham
('data/119/080', 'ham') spam
('data/119/081', 'spam') spam
('data/119/082', 'spam') spam
('data/119/083', 'ham') spam
('data/119/084', 'spam') spam
('data/119/085', 'spam') spam
('data/119/086', 'ham') ham
('data/119/087', 'spam') spam
('data/119/088', 'spam') spam
('data/119/089', 'ham') ham
('data/119/090', 'ham') ham
('data/119/091', 'spam') spam
('data/119/092', 'spam') spam
('data/119/093', 'spam') spam
('data/119/094', 'spam') spam
('data/119/095', 'spam') spam
('data/119/096', 'spam') spam
('data/119/097', 'spam') spam
('data/119/098', 'spam') spam
('data/119/099', 'spam') spam
('data/119/100', 'spam') spam
('data/119/101', 'spam') spam
('data/119/102', 'spam') spam
('data/119/103', 'spam') ham
('data/119/104', 'spam') spam
('data/119/105', 'spam') ham
('data/119/106', 'spam') spam
('data/119/107', 'ham') ham
('data/119/108', 'spam') spam
('data/119/109', 'ham') spam
('data/119/110', 'ham') spam
('data/119/111', 'spam') ham
('data/119/112', 'ham') ham
('data/119/113', 'ham') ham
('data/119/114', 'spam') spam
('data/119/115', 'spam') spam
('data/119/116', 'spam') spam
('data/119/117', 'spam') ham
('data/119/118', 'ham') ham
('data/119/119', 'ham') ham
('data/119/120', 'spam') ham
('data/119/121', 'ham') ham
('data/119/122', 'ham') spam
('data/119/123', 'ham') ham
('data/119/124', 'spam') spam
('data/119/125', 'spam') ham
('data/119/126', 'ham') ham
('data/119/127', 'spam') spam
('data/119/128', 'spam') ham
('data/119/129', 'spam') spam
('data/119/130', 'spam') spam
('data/119/131', 'spam') spam
('data/119/132', 'ham') ham
('data/119/133', 'spam') spam
('data/119/134', 'spam') spam
('data/119/135', 'spam') spam
('data/119/136', 'ham') ham
('data/119/137', 'spam') spam
('data/119/138', 'spam') spam
('data/119/139', 'spam') spam
('data/119/140', 'spam') spam
('data/119/141', 'ham') ham
('data/119/142', 'ham') ham
('data/119/143', 'spam') spam
('data/119/144', 'spam') spam
('data/119/145', 'ham') ham
('data/119/146', 'ham') ham
('data/119/147', 'ham') ham
('data/119/148', 'ham') ham
('data/119/149', 'spam') spam
('data/119/150', 'ham') ham
('data/119/151', 'spam') spam
('data/119/152', 'ham') ham
('data/119/153', 'ham') ham
('data/119/154', 'spam') spam
('data/119/155', 'ham') ham
('data/119/156', 'spam') spam
('data/119/157', 'ham') ham
('data/119/158', 'spam') spam
('data/119/159', 'ham') ham
('data/119/160', 'ham') ham
('data/119/161', 'ham') ham
('data/119/162', 'spam') spam
('data/119/163', 'spam') spam
('data/119/164', 'ham') spam
('data/119/165', 'spam') spam
('data/119/166', 'spam') spam
('data/119/167', 'ham') ham
('data/119/168', 'spam') spam
('data/119/169', 'spam') spam
('data/119/170', 'ham') ham
('data/119/171', 'spam') spam
('data/119/172', 'spam') spam
('data/119/173', 'spam') spam
('data/119/174', 'spam') spam
('data/119/175', 'spam') spam
('data/119/176', 'ham') ham
('data/119/177', 'spam') ham
('data/119/178', 'ham') ham
('data/119/179', 'ham') ham
('data/119/180', 'ham') spam
('data/119/181', 'spam') spam
('data/119/182', 'spam') spam
('data/119/183', 'spam') spam
('data/119/184', 'ham') ham
('data/119/185', 'spam') spam
('data/119/186', 'ham') ham
('data/119/187', 'spam') spam
('data/119/188', 'spam') spam
('data/119/189', 'spam') spam
('data/119/190', 'spam') spam
('data/119/191', 'spam') ham
('data/119/192', 'ham') ham
('data/119/193', 'spam') ham
('data/119/194', 'ham') ham
('data/119/195', 'ham') ham
('data/119/196', 'ham') ham
('data/119/197', 'spam') spam
('data/119/198', 'spam') ham
('data/119/199', 'spam') spam
('data/119/200', 'spam') spam
('data/119/201', 'spam') spam
('data/119/202', 'ham') ham
('data/119/203', 'spam') ham
('data/119/204', 'spam') spam
('data/119/205', 'ham') spam
('data/119/206', 'ham') spam
('data/119/207', 'spam') spam
('data/119/208', 'spam') spam
('data/119/209', 'spam') spam
('data/119/210', 'spam') spam
('data/119/211', 'spam') spam
('data/119/212', 'ham') ham
('data/119/213', 'ham') ham
('data/119/214', 'spam') spam
('data/119/215', 'spam') spam
('data/119/216', 'ham') ham
('data/119/217', 'ham') spam
('data/119/218', 'spam') spam
('data/119/219', 'spam') spam
('data/119/220', 'ham') ham
('data/119/221', 'spam') spam
('data/119/222', 'spam') spam
('data/119/223', 'spam') spam
('data/119/224', 'spam') spam
('data/119/225', 'spam') ham
('data/119/226', 'spam') spam
('data/119/227', 'spam') spam
('data/119/228', 'spam') spam
('data/119/229', 'spam') ham
('data/119/230', 'ham') ham
('data/119/231', 'ham') ham
('data/119/232', 'ham') ham
('data/119/233', 'ham') spam
('data/119/234', 'spam') spam
('data/119/235', 'ham') ham
('data/119/236', 'spam') spam
('data/119/237', 'ham') ham
('data/119/238', 'spam') spam
('data/119/239', 'spam') spam
('data/119/240', 'spam') spam
('data/119/241', 'spam') spam
('data/119/242', 'spam') spam
('data/119/243', 'spam') spam
('data/119/244', 'spam') spam
('data/119/245', 'spam') spam
('data/119/246', 'ham') spam
('data/119/247', 'ham') spam
('data/119/248', 'spam') ham
('data/119/249', 'ham') ham
('data/119/250', 'spam') spam
('data/119/251', 'ham') ham
('data/119/252', 'ham') ham
('data/119/253', 'ham') ham
('data/119/254', 'spam') spam
('data/119/255', 'spam') spam
('data/119/256', 'ham') ham
('data/119/257', 'spam') spam
('data/119/258', 'ham') ham
('data/119/259', 'ham') ham
('data/119/260', 'ham') ham
('data/119/261', 'spam') spam
('data/119/262', 'spam') spam
('data/119/263', 'ham') ham
('data/119/264', 'ham') ham
('data/119/265', 'spam') spam
('data/119/266', 'spam') spam
('data/119/267', 'spam') spam
('data/119/268', 'ham') ham
('data/119/269', 'spam') spam
('data/119/270', 'spam') spam
('data/119/271', 'spam') spam
('data/119/272', 'ham') spam
('data/119/273', 'ham') ham
('data/119/274', 'ham') ham
('data/119/275', 'spam') spam
('data/119/276', 'spam') spam
('data/119/277', 'ham') ham
('data/119/278', 'spam') spam
('data/119/279', 'spam') spam
('data/119/280', 'spam') spam
('data/119/281', 'spam') ham
('data/119/282', 'spam') spam
('data/119/283', 'spam') spam
('data/119/284', 'spam') spam
('data/119/285', 'spam') spam
('data/119/286', 'spam') spam
('data/119/287', 'spam') spam
('data/119/288', 'spam') spam
('data/119/289', 'ham') ham
('data/119/290', 'spam') spam
('data/119/291', 'ham') ham
('data/119/292', 'spam') spam
('data/119/293', 'ham') ham
('data/119/294', 'spam') spam
('data/119/295', 'spam') spam
('data/119/296', 'spam') spam
('data/119/297', 'ham') ham
('data/119/298', 'ham') ham
('data/119/299', 'spam') spam
('data/120/000', 'spam') spam
('data/120/001', 'spam') spam
('data/120/002', 'spam') spam
('data/120/003', 'spam') spam
('data/120/004', 'spam') spam
('data/120/005', 'spam') spam
('data/120/006', 'spam') spam
('data/120/007', 'spam') spam
('data/120/008', 'ham') ham
('data/120/009', 'ham') ham
('data/120/010', 'spam') ham
('data/120/011', 'ham') ham
('data/120/012', 'spam') spam
('data/120/013', 'spam') ham
('data/120/014', 'spam') spam
('data/120/015', 'ham') ham
('data/120/016', 'ham') ham
('data/120/017', 'spam') spam
('data/120/018', 'spam') spam
('data/120/019', 'ham') spam
('data/120/020', 'spam') spam
('data/120/021', 'spam') spam
('data/120/022', 'spam') spam
('data/120/023', 'spam') spam
('data/120/024', 'ham') ham
('data/120/025', 'ham') ham
('data/120/026', 'spam') spam
('data/120/027', 'spam') spam
('data/120/028', 'spam') spam
('data/120/029', 'ham') ham
('data/120/030', 'ham') ham
('data/120/031', 'spam') spam
('data/120/032', 'spam') spam
('data/120/033', 'spam') spam
('data/120/034', 'spam') spam
('data/120/035', 'spam') spam
('data/120/036', 'spam') spam
('data/120/037', 'spam') ham
('data/120/038', 'spam') spam
('data/120/039', 'spam') spam
('data/120/040', 'spam') spam
('data/120/041', 'spam') spam
('data/120/042', 'spam') ham
('data/120/043', 'spam') spam
('data/120/044', 'spam') spam
('data/120/045', 'spam') spam
('data/120/046', 'spam') ham
('data/120/047', 'ham') ham
('data/120/048', 'spam') ham
('data/120/049', 'spam') spam
('data/120/050', 'spam') spam
('data/120/051', 'spam') spam
('data/120/052', 'spam') spam
('data/120/053', 'spam') ham
('data/120/054', 'spam') spam
('data/120/055', 'spam') ham
('data/120/056', 'spam') spam
('data/120/057', 'ham') ham
('data/120/058', 'spam') spam
('data/120/059', 'spam') ham
('data/120/060', 'spam') spam
('data/120/061', 'spam') spam
('data/120/062', 'spam') spam
('data/120/063', 'ham') ham
('data/120/064', 'spam') spam
('data/120/065', 'spam') spam
('data/120/066', 'spam') spam
('data/120/067', 'spam') spam
('data/120/068', 'spam') spam
('data/120/069', 'spam') spam
('data/120/070', 'ham') ham
('data/120/071', 'spam') spam
('data/120/072', 'spam') spam
('data/120/073', 'spam') spam
('data/120/074', 'spam') spam
('data/120/075', 'spam') spam
('data/120/076', 'ham') ham
('data/120/077', 'ham') ham
('data/120/078', 'spam') spam
('data/120/079', 'spam') ham
('data/120/080', 'spam') spam
('data/120/081', 'spam') spam
('data/120/082', 'spam') spam
('data/120/083', 'ham') ham
('data/120/084', 'ham') ham
('data/120/085', 'spam') spam
('data/120/086', 'spam') spam
('data/120/087', 'spam') ham
('data/120/088', 'spam') spam
('data/120/089', 'ham') ham
('data/120/090', 'ham') spam
('data/120/091', 'spam') spam
('data/120/092', 'spam') ham
('data/120/093', 'spam') spam
('data/120/094', 'spam') spam
('data/120/095', 'ham') ham
('data/120/096', 'ham') ham
('data/120/097', 'spam') spam
('data/120/098', 'spam') spam
('data/120/099', 'ham') ham
('data/120/100', 'spam') spam
('data/120/101', 'spam') spam
('data/120/102', 'ham') ham
('data/120/103', 'ham') ham
('data/120/104', 'spam') spam
('data/120/105', 'ham') ham
('data/120/106', 'ham') spam
('data/120/107', 'ham') ham
('data/120/108', 'ham') ham
('data/120/109', 'ham') ham
('data/120/110', 'spam') spam
('data/120/111', 'spam') spam
('data/120/112', 'spam') spam
('data/120/113', 'spam') spam
('data/120/114', 'spam') spam
('data/120/115', 'spam') spam
('data/120/116', 'spam') spam
('data/120/117', 'spam') spam
('data/120/118', 'spam') spam
('data/120/119', 'spam') spam
('data/120/120', 'ham') ham
('data/120/121', 'ham') ham
('data/120/122', 'ham') ham
('data/120/123', 'spam') ham
('data/120/124', 'spam') spam
('data/120/125', 'spam') spam
('data/120/126', 'spam') spam
('data/120/127', 'spam') spam
('data/120/128', 'spam') spam
('data/120/129', 'ham') ham
('data/120/130', 'spam') spam
('data/120/131', 'spam') spam
('data/120/132', 'spam') spam
('data/120/133', 'ham') ham
('data/120/134', 'spam') spam
('data/120/135', 'ham') spam
('data/120/136', 'spam') spam
('data/120/137', 'ham') ham
('data/120/138', 'ham') ham
('data/120/139', 'ham') ham
('data/120/140', 'spam') spam
('data/120/141', 'spam') spam
('data/120/142', 'spam') spam
('data/120/143', 'spam') spam
('data/120/144', 'ham') spam
('data/120/145', 'spam') spam
('data/120/146', 'spam') spam
('data/120/147', 'ham') ham
('data/120/148', 'ham') ham
('data/120/149', 'ham') ham
('data/120/150', 'ham') ham
('data/120/151', 'ham') ham
('data/120/152', 'ham') spam
('data/120/153', 'ham') ham
('data/120/154', 'ham') ham
('data/120/155', 'spam') spam
('data/120/156', 'ham') ham
('data/120/157', 'spam') spam
('data/120/158', 'spam') spam
('data/120/159', 'spam') spam
('data/120/160', 'ham') ham
('data/120/161', 'spam') spam
('data/120/162', 'ham') ham
('data/120/163', 'spam') ham
('data/120/164', 'spam') spam
('data/120/165', 'spam') spam
('data/120/166', 'spam') spam
('data/120/167', 'spam') spam
('data/120/168', 'spam') spam
('data/120/169', 'spam') spam
('data/120/170', 'spam') spam
('data/120/171', 'ham') ham
('data/120/172', 'spam') ham
('data/120/173', 'spam') spam
('data/120/174', 'spam') spam
('data/120/175', 'spam') ham
('data/120/176', 'spam') spam
('data/120/177', 'spam') spam
('data/120/178', 'spam') spam
('data/120/179', 'spam') spam
('data/120/180', 'spam') spam
('data/120/181', 'spam') spam
('data/120/182', 'spam') spam
('data/120/183', 'ham') ham
('data/120/184', 'spam') spam
('data/120/185', 'spam') spam
('data/120/186', 'spam') spam
('data/120/187', 'spam') spam
('data/120/188', 'spam') spam
('data/120/189', 'spam') spam
('data/120/190', 'ham') spam
('data/120/191', 'spam') spam
('data/120/192', 'spam') spam
('data/120/193', 'spam') spam
('data/120/194', 'ham') ham
('data/120/195', 'spam') spam
('data/120/196', 'spam') spam
('data/120/197', 'spam') spam
('data/120/198', 'spam') spam
('data/120/199', 'spam') spam
('data/120/200', 'ham') ham
('data/120/201', 'spam') spam
('data/120/202', 'spam') spam
('data/120/203', 'spam') spam
('data/120/204', 'ham') ham
('data/120/205', 'spam') spam
('data/120/206', 'spam') ham
('data/120/207', 'ham') ham
('data/120/208', 'ham') ham
('data/120/209', 'spam') ham
('data/120/210', 'ham') ham
('data/120/211', 'ham') ham
('data/120/212', 'ham') ham
('data/120/213', 'ham') ham
('data/120/214', 'ham') ham
('data/120/215', 'spam') ham
('data/120/216', 'spam') spam
('data/120/217', 'spam') ham
('data/120/218', 'ham') spam
('data/120/219', 'spam') spam
('data/120/220', 'ham') spam
('data/120/221', 'spam') spam
('data/120/222', 'spam') ham
('data/120/223', 'ham') ham
('data/120/224', 'spam') ham
('data/120/225', 'spam') spam
('data/120/226', 'ham') ham
('data/120/227', 'spam') spam
('data/120/228', 'ham') ham
('data/120/229', 'ham') ham
('data/120/230', 'ham') ham
('data/120/231', 'ham') ham
('data/120/232', 'ham') ham
('data/120/233', 'ham') ham
('data/120/234', 'ham') ham
('data/120/235', 'spam') spam
('data/120/236', 'spam') ham
('data/120/237', 'spam') spam
('data/120/238', 'ham') ham
('data/120/239', 'spam') spam
('data/120/240', 'ham') ham
('data/120/241', 'ham') ham
('data/120/242', 'spam') spam
('data/120/243', 'spam') spam
('data/120/244', 'spam') spam
('data/120/245', 'spam') spam
('data/120/246', 'spam') spam
('data/120/247', 'spam') spam
('data/120/248', 'ham') ham
('data/120/249', 'spam') spam
('data/120/250', 'spam') spam
